Id,WhoId,WhatId,Subject,ActivityDate,Status,Priority,OwnerId,Description,Type,IsDeleted,AccountId,IsClosed,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,EmailMessageId,ActivityOriginType,CallDurationInSeconds,CallType,CallDisposition,CallObject,ReminderDateTime,IsReminderSet,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateOnly,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,RecurrenceRegeneratedType,CompletedDateTime
00T4R000050podiUAA,00Q4R00001LLZORUA5,000000000000000AAA,Call,9/18/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,cell wrong number. Covered for bees. Texted info to pass around.,,0,,1,9/18/2020 21:02,0054R00000ADW2rQAH,9/18/2020 21:02,0054R00000ADW2rQAH,9/18/2020 21:02,0,,5,,,,,,0,,0,,,,,,,,,,,9/18/2020 21:02
00T4R000050podjUAA,00Q4R00001LLZOSUA5,000000000000000AAA,Call,9/18/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer,,0,,1,9/18/2020 21:04,0054R00000ADW2rQAH,9/18/2020 21:04,0054R00000ADW2rQAH,9/18/2020 21:04,0,,5,,,,,,0,,0,,,,,,,,,,,9/18/2020 21:04
00T4R000050podkUAA,00Q4R00001LLZOTUA5,000000000000000AAA,Call,9/18/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Tearing up almonds for Natural habitat,,0,,1,9/18/2020 21:07,0054R00000ADW2rQAH,9/18/2020 21:07,0054R00000ADW2rQAH,9/18/2020 21:07,0,,5,,,,,,0,,0,,,,,,,,,,,9/18/2020 21:07
00T4R000050podlUAA,00Q4R00001LLZOUUA5,000000000000000AAA,Call,9/18/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Called cell and hung up.,,0,,1,9/18/2020 21:09,0054R00000ADW2rQAH,9/18/2020 21:09,0054R00000ADW2rQAH,9/18/2020 21:09,0,,5,,,,,,0,,0,,,,,,,,,,,9/18/2020 21:09
00T4R000050pqkOUAQ,00Q4R00001LLZNSUA5,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer,,0,,1,9/19/2020 19:04,0054R00000ADW2rQAH,9/19/2020 19:04,0054R00000ADW2rQAH,9/19/2020 19:04,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 19:04
00T4R000050pqkPUAQ,00Q4R00001LLZNTUA5,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Called Kamal. She was very short and wouldnt provide more information,,0,,1,9/19/2020 19:08,0054R00000ADW2rQAH,9/19/2020 19:08,0054R00000ADW2rQAH,9/19/2020 19:08,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 19:08
00T4R000050pqkTUAQ,00Q4R00001LLZNSUA5,000000000000000AAA,Call,9/21/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 19:04,0054R00000ADW2rQAH,9/22/2020 22:36,0054R00000ADW2rQAH,9/22/2020 22:36,0,,,,,,,9/21/2020 23:00,0,,0,,,,,,,,,,,9/22/2020 22:36
00T4R000050pqkUUAQ,00Q4R00001LLZNnUAP,000000000000000AAA,Call,9/23/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,called Cell #,,0,,1,9/19/2020 19:45,0054R00000ADW2rQAH,9/23/2020 19:19,0054R00000ADW2rQAH,9/23/2020 19:19,0,,,,,,,9/23/2020 23:00,0,,0,,,,,,,,,,,9/23/2020 19:19
00T4R000050pql7UAA,00Q4R00001LLZNVUA5,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,texted info... Already working with beekeepers. Will keep us in mind if he needs bees. Texted info.,,0,,1,9/19/2020 19:25,0054R00000ADW2rQAH,9/19/2020 19:25,0054R00000ADW2rQAH,9/19/2020 19:25,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 19:25
00T4R000050pql8UAA,00Q4R00001LLZNVUA5,000000000000000AAA,Call,12/7/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,LM 12/7,,0,,1,9/19/2020 19:25,0054R00000ADW2rQAH,12/7/2020 18:24,0054R00000ADW2rQAH,12/7/2020 18:24,0,,,,,,,12/7/2020 16:00,0,,0,,,,,,,,,,,12/7/2020 18:24
00T4R000050pql9UAA,00Q4R00001LLZOVUA5,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,taken care of,,0,,1,9/19/2020 19:47,0054R00000ADW2rQAH,9/19/2020 19:47,0054R00000ADW2rQAH,9/19/2020 19:47,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 19:47
00T4R000050pqlAUAQ,00Q4R00001LLZOXUA5,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,called Dan. Said to call son (530) 321-0949,,0,,1,9/19/2020 19:51,0054R00000ADW2rQAH,9/19/2020 19:51,0054R00000ADW2rQAH,9/19/2020 19:51,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 19:51
00T4R000050pqllUAA,00Q4R00001LLZNWUA5,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Talked to. Same bee keeper for 20 plus years.,,0,,1,9/19/2020 19:43,0054R00000ADW2rQAH,9/19/2020 19:43,0054R00000ADW2rQAH,9/19/2020 19:43,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 19:43
00T4R000050pqlmUAA,00Q4R00001LLZOaUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer,,0,,1,9/19/2020 19:55,0054R00000ADW2rQAH,9/19/2020 19:55,0054R00000ADW2rQAH,9/19/2020 19:55,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 19:55
00T4R000050pqlnUAA,00Q4R00001LLZOaUAP,000000000000000AAA,,9/23/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 19:55,0054R00000ADW2rQAH,9/23/2020 19:21,0054R00000ADW2rQAH,9/23/2020 19:21,0,,,,,,,9/24/2020 0:00,0,,0,,,,,,,,,,,9/23/2020 19:21
00T4R000050pqloUAA,00Q4R00001LLZOdUAP,000000000000000AAA,Call,9/23/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,call cell,,0,,1,9/19/2020 20:05,0054R00000ADW2rQAH,9/23/2020 19:22,0054R00000ADW2rQAH,9/23/2020 19:22,0,,,,,,,9/24/2020 0:30,0,,0,,,,,,,,,,,9/23/2020 19:22
00T4R000050pqlvUAA,00Q4R00001LLZNnUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer,,0,,1,9/19/2020 19:44,0054R00000ADW2rQAH,9/19/2020 19:44,0054R00000ADW2rQAH,9/19/2020 19:44,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 19:44
00T4R000050pqlwUAA,00Q4R00001LLZOWUA5,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,no answer. called cell,,0,,1,9/19/2020 19:48,0054R00000ADW2rQAH,9/19/2020 19:48,0054R00000ADW2rQAH,9/19/2020 19:48,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 19:48
00T4R000050pqlxUAA,00Q4R00001LLZOWUA5,000000000000000AAA,,9/24/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 19:48,0054R00000ADW2rQAH,9/26/2020 0:54,0054R00000ADW2rQAH,9/26/2020 0:54,0,,,,,,,9/25/2020 0:00,0,,0,,,,,,,,,,,9/26/2020 0:54
00T4R000050pqlyUAA,00Q4R00001LLZOXUA5,000000000000000AAA,Call,9/25/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,call Adam. sent text,,0,,1,9/19/2020 19:52,0054R00000ADW2rQAH,9/28/2020 20:05,0054R00000ADW2rQAH,9/28/2020 20:05,0,,,,,,,9/25/2020 15:00,0,,0,,,,,,,,,,,9/28/2020 20:05
00T4R000050pqlzUAA,00Q4R00001LLZOZUA5,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer,,0,,1,9/19/2020 19:53,0054R00000ADW2rQAH,9/19/2020 19:53,0054R00000ADW2rQAH,9/19/2020 19:53,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 19:53
00T4R000050pqmZUAQ,00Q4R00001LLZOZUA5,000000000000000AAA,,9/22/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 19:54,0054R00000ADW2rQAH,9/22/2020 23:11,0054R00000ADW2rQAH,9/22/2020 23:11,0,,,,,,,9/23/2020 0:00,0,,0,,,,,,,,,,,9/22/2020 23:11
00T4R000050pqmaUAA,00Q4R00001LLZObUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer,,0,,1,9/19/2020 20:04,0054R00000ADW2rQAH,9/19/2020 20:04,0054R00000ADW2rQAH,9/19/2020 20:04,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 20:04
00T4R000050pqmyUAA,00Q4R00001LLZObUAP,000000000000000AAA,,9/21/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 20:04,0054R00000ADW2rQAH,9/19/2020 20:12,0054R00000ADW2rQAH,9/19/2020 20:12,0,,,,,,,9/22/2020 2:00,0,,0,,,,,,,,,,,9/19/2020 20:12
00T4R000050pqn3UAA,00Q4R00001LLZOdUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Called main phone,,0,,1,9/19/2020 20:05,0054R00000ADW2rQAH,9/19/2020 20:05,0054R00000ADW2rQAH,9/19/2020 20:05,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 20:05
00T4R000050pqn4UAA,00Q4R00001LLZOeUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,selling Ranch,,0,,1,9/19/2020 20:07,0054R00000ADW2rQAH,9/19/2020 20:07,0054R00000ADW2rQAH,9/19/2020 20:07,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 20:07
00T4R000050pqnXUAQ,00Q4R00001LLZOfUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,uses Hycome,,0,,1,9/19/2020 20:14,0054R00000ADW2rQAH,9/19/2020 20:14,0054R00000ADW2rQAH,9/19/2020 20:14,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 20:14
00T4R000050pqoLUAQ,00Q4R00001LLZOgUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Small ranch.. Only need 75 hives. And is take care of. Gave me a good referral.   Darren Titus,,0,,1,9/19/2020 20:43,0054R00000ADW2rQAH,9/19/2020 20:43,0054R00000ADW2rQAH,9/19/2020 20:43,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 20:43
00T4R000050pqp9UAA,00Q4R00001LLZOhUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,no answer. Called main phone,,0,,1,9/19/2020 21:08,0054R00000ADW2rQAH,9/19/2020 21:08,0054R00000ADW2rQAH,9/19/2020 21:08,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 21:08
00T4R000050pqpAUAQ,00Q4R00001LLZOiUAP,000000000000000AAA,Call,9/23/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 21:09,0054R00000ADW2rQAH,9/23/2020 19:24,0054R00000ADW2rQAH,9/23/2020 19:24,0,,,,,,,9/23/2020 15:00,0,,0,,,,,,,,,,,9/23/2020 19:24
00T4R000050pqpEUAQ,00Q4R00001LLZOhUAP,000000000000000AAA,Call,9/22/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,call alt phone,,0,,1,9/19/2020 21:08,0054R00000ADW2rQAH,9/23/2020 0:27,0054R00000ADW2rQAH,9/23/2020 0:27,0,,,,,,,9/23/2020 4:00,0,,0,,,,,,,,,,,9/23/2020 0:27
00T4R000050pqpJUAQ,00Q4R00001LLZOiUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,no answer,,0,,1,9/19/2020 21:09,0054R00000ADW2rQAH,9/19/2020 21:09,0054R00000ADW2rQAH,9/19/2020 21:09,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 21:09
00T4R000050pqpOUAQ,00Q4R00001LLZOjUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer. called Cell #,,0,,1,9/19/2020 21:11,0054R00000ADW2rQAH,9/19/2020 21:11,0054R00000ADW2rQAH,9/19/2020 21:11,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 21:11
00T4R000050pqpPUAQ,00Q4R00001LLZOkUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer,,0,,1,9/19/2020 21:12,0054R00000ADW2rQAH,9/19/2020 21:12,0054R00000ADW2rQAH,9/19/2020 21:12,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 21:12
00T4R000050pqpQUAQ,00Q4R00001LLZOkUAP,000000000000000AAA,Call,9/22/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 21:13,0054R00000ADW2rQAH,9/23/2020 0:28,0054R00000ADW2rQAH,9/23/2020 0:28,0,,,,,,,9/23/2020 3:00,0,,0,,,,,,,,,,,9/23/2020 0:28
00T4R000050pqpTUAQ,00Q4R00001LLZOjUAP,000000000000000AAA,,9/24/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 21:11,0054R00000ADW2rQAH,9/28/2020 19:59,0054R00000ADW2rQAH,9/28/2020 19:59,0,,,,,,,9/24/2020 23:00,0,,0,,,,,,,,,,,9/28/2020 19:59
00T4R000050pqrKUAQ,00Q4R00001LLZOlUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer,,0,,1,9/19/2020 21:59,0054R00000ADW2rQAH,9/19/2020 21:59,0054R00000ADW2rQAH,9/19/2020 21:59,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 21:59
00T4R000050pqrLUAQ,00Q4R00001LLZOpUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Straight to VM,,0,,1,9/19/2020 22:09,0054R00000ADW2rQAH,9/19/2020 22:09,0054R00000ADW2rQAH,9/19/2020 22:09,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 22:09
00T4R000050pqrMUAQ,00Q4R00001LLZOpUAP,000000000000000AAA,,9/23/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 22:09,0054R00000ADW2rQAH,9/23/2020 19:24,0054R00000ADW2rQAH,9/23/2020 19:24,0,,,,,,,9/23/2020 15:00,0,,0,,,,,,,,,,,9/23/2020 19:24
00T4R000050pqrNUAQ,00Q4R00001LLZOqUAP,000000000000000AAA,,10/1/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 22:11,0054R00000ADW2rQAH,10/13/2020 21:56,0054R00000ADW2rQAH,10/13/2020 21:56,0,,,,,,,10/1/2020 15:00,0,,0,,,,,,,,,,,10/13/2020 21:56
00T4R000050pqrPUAQ,00Q4R00001LLZOlUAP,000000000000000AAA,,9/24/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 21:59,0054R00000ADW2rQAH,9/28/2020 20:00,0054R00000ADW2rQAH,9/28/2020 20:00,0,,,,,,,9/24/2020 23:00,0,,0,,,,,,,,,,,9/28/2020 20:00
00T4R000050pqrQUAQ,00Q4R00001LLZOmUAP,000000000000000AAA,,10/5/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 22:01,0054R00000ADW2rQAH,10/13/2020 21:56,0054R00000ADW2rQAH,10/13/2020 21:56,0,,,,,,,10/5/2020 17:00,0,,0,,,,,,,,,,,10/13/2020 21:56
00T4R000050pqrRUAQ,00Q4R00001LLZOnUAP,000000000000000AAA,,9/23/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 22:02,0054R00000ADW2rQAH,9/23/2020 19:25,0054R00000ADW2rQAH,9/23/2020 19:25,0,,,,,,,9/24/2020 2:30,0,,0,,,,,,,,,,,9/23/2020 19:25
00T4R000050pqrUUAQ,00Q4R00001LLZOmUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,call back in 3 weeks,,0,,1,9/19/2020 22:00,0054R00000ADW2rQAH,9/19/2020 22:00,0054R00000ADW2rQAH,9/19/2020 22:00,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 22:00
00T4R000050pqreUAA,00Q4R00001LLZOnUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No ANswer... Called cell #,,0,,1,9/19/2020 22:02,0054R00000ADW2rQAH,9/19/2020 22:02,0054R00000ADW2rQAH,9/19/2020 22:02,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 22:02
00T4R000050pqrtUAA,00Q4R00001LLZOoUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer,,0,,1,9/19/2020 22:07,0054R00000ADW2rQAH,9/19/2020 22:07,0054R00000ADW2rQAH,9/19/2020 22:07,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 22:07
00T4R000050pqruUAA,00Q4R00001LLZOoUAP,000000000000000AAA,,9/24/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 22:07,0054R00000ADW2rQAH,9/28/2020 20:01,0054R00000ADW2rQAH,9/28/2020 20:01,0,,,,,,,9/24/2020 19:00,0,,0,,,,,,,,,,,9/28/2020 20:01
00T4R000050pqs3UAA,00Q4R00001LLZOqUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,NEEDS BEES!,,0,,1,9/19/2020 22:11,0054R00000ADW2rQAH,9/19/2020 22:11,0054R00000ADW2rQAH,9/19/2020 22:11,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 22:11
00T4R000050pqsIUAQ,00Q4R00001LLZOrUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Trees just turned 1st leaf. Will be needing bees 2022,,0,,1,9/19/2020 22:23,0054R00000ADW2rQAH,9/19/2020 22:23,0054R00000ADW2rQAH,9/19/2020 22:23,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 22:23
00T4R000050pqt6UAA,00Q4R00001LLZOrUAP,000000000000000AAA,,9/5/2022 0:00,Not Started,Normal,0054R00000ADW2rQAH,,,0,,0,9/19/2020 23:10,0054R00000ADW2rQAH,9/19/2020 23:10,0054R00000ADW2rQAH,9/19/2020 23:10,0,,,,,,,9/5/2022 15:00,0,,0,,,,,,,,,,,
00T4R000050pqt7UAA,00Q4R00001LLZOtUAP,000000000000000AAA,,9/24/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 23:13,0054R00000ADW2rQAH,9/28/2020 20:02,0054R00000ADW2rQAH,9/28/2020 20:02,0,,,,,,,9/24/2020 23:30,0,,0,,,,,,,,,,,9/28/2020 20:02
00T4R000050pqt8UAA,00Q4R00001LLZOuUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No answer,,0,,1,9/19/2020 23:14,0054R00000ADW2rQAH,9/19/2020 23:14,0054R00000ADW2rQAH,9/19/2020 23:14,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 23:14
00T4R000050pqt9UAA,00Q4R00001LLZOuUAP,000000000000000AAA,,9/25/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,house phone,,0,,1,9/19/2020 23:14,0054R00000ADW2rQAH,9/28/2020 20:10,0054R00000ADW2rQAH,9/28/2020 20:10,0,,,,,,,9/25/2020 23:00,0,,0,,,,,,,,,,,9/28/2020 20:09
00T4R000050pqtCUAQ,00Q4R00001LLZOvUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,called cell # no answer,,0,,1,9/19/2020 23:16,0054R00000ADW2rQAH,9/19/2020 23:16,0054R00000ADW2rQAH,9/19/2020 23:16,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 23:16
00T4R000050pqtGUAQ,00Q4R00001LLZOtUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer. Works for Spence trucking,,0,,1,9/19/2020 23:12,0054R00000ADW2rQAH,9/19/2020 23:12,0054R00000ADW2rQAH,9/19/2020 23:12,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 23:12
00T4R000050pqtLUAQ,00Q4R00001LLZOYUA5,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer,,0,,1,9/19/2020 23:15,0054R00000ADW2rQAH,9/19/2020 23:15,0054R00000ADW2rQAH,9/19/2020 23:15,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 23:15
00T4R000050pqtMUAQ,00Q4R00001LLZOYUA5,000000000000000AAA,,9/21/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 23:15,0054R00000ADW2rQAH,9/22/2020 22:59,0054R00000ADW2rQAH,9/22/2020 22:59,0,,,,,,,9/21/2020 23:30,0,,0,,,,,,,,,,,9/22/2020 22:59
00T4R000050pqtQUAQ,00Q4R00001LLZOvUAP,000000000000000AAA,,9/23/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,call cell,,0,,1,9/19/2020 23:17,0054R00000ADW2rQAH,9/23/2020 19:28,0054R00000ADW2rQAH,9/23/2020 19:28,0,,,,,,,9/24/2020 3:00,0,,0,,,,,,,,,,,9/23/2020 19:28
00T4R000050pqtVUAQ,00Q4R00001LLZOwUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Son will call me back,,0,,1,9/19/2020 23:20,0054R00000ADW2rQAH,9/19/2020 23:20,0054R00000ADW2rQAH,9/19/2020 23:20,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 23:20
00T4R000050pqtfUAA,00Q4R00001LLZOxUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,working with Ray.,,0,,1,9/19/2020 23:21,0054R00000ADW2rQAH,9/19/2020 23:21,0054R00000ADW2rQAH,9/19/2020 23:21,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 23:21
00T4R000050pqtgUAA,00Q4R00001LLZOyUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,texted info. Will follow up end of month,,0,,1,9/19/2020 23:25,0054R00000ADW2rQAH,9/19/2020 23:25,0054R00000ADW2rQAH,9/19/2020 23:25,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 23:25
00T4R000050pqthUAA,00Q4R00001LLZOyUAP,000000000000000AAA,,10/2/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Follow up call and text,,0,,1,9/19/2020 23:25,0054R00000ADW2rQAH,10/13/2020 21:56,0054R00000ADW2rQAH,10/13/2020 21:56,0,,,,,,,10/2/2020 15:00,0,,0,,,,,,,,,,,10/13/2020 21:56
00T4R000050pqtiUAA,00Q4R00001LLZOzUAP,000000000000000AAA,,9/21/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 23:29,0054R00000ADW2rQAH,9/22/2020 23:01,0054R00000ADW2rQAH,9/22/2020 23:01,0,,,,,,,9/22/2020 3:30,0,,0,,,,,,,,,,,9/22/2020 23:01
00T4R000050pqu4UAA,00Q4R00001LLZOzUAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,No Answer,,0,,1,9/19/2020 23:29,0054R00000ADW2rQAH,9/19/2020 23:29,0054R00000ADW2rQAH,9/19/2020 23:29,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 23:29
00T4R000050pqu5UAA,00Q4R00001LLZP6UAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,bad number,,0,,1,9/19/2020 23:41,0054R00000ADW2rQAH,9/19/2020 23:41,0054R00000ADW2rQAH,9/19/2020 23:41,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 23:41
00T4R000050pqu6UAA,00Q4R00001LLZPAUA5,000000000000000AAA,,9/22/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 23:45,0054R00000ADW2rQAH,9/23/2020 0:29,0054R00000ADW2rQAH,9/23/2020 0:29,0,,,,,,,9/22/2020 15:00,0,,0,,,,,,,,,,,9/23/2020 0:29
00T4R000050pqu7UAA,00Q4R00001LLZPBUA5,000000000000000AAA,Call,11/11/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,follow up on text,,0,,1,9/19/2020 23:50,0054R00000ADW2rQAH,11/11/2020 19:51,0054R00000ADW2rQAH,11/11/2020 19:51,0,,,,,,,11/11/2020 16:00,0,,0,,,,,,,,,,,11/11/2020 19:51
00T4R000050pquEUAQ,00Q4R00001LLZP0UAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,Doesnt have Almonds,,0,,1,9/19/2020 23:34,0054R00000ADW2rQAH,9/19/2020 23:34,0054R00000ADW2rQAH,9/19/2020 23:34,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 23:34
00T4R000050pquFUAQ,00Q4R00001LLZP2UAP,000000000000000AAA,,9/25/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,sent text,,0,,1,9/19/2020 23:37,0054R00000ADW2rQAH,9/28/2020 20:12,0054R00000ADW2rQAH,9/28/2020 20:12,0,,,,,,,9/26/2020 2:00,0,,0,,,,,,,,,,,9/28/2020 20:12
00T4R000050pquGUAQ,00Q4R00001LLZP4UAP,000000000000000AAA,,9/23/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 23:39,0054R00000ADW2rQAH,9/23/2020 19:29,0054R00000ADW2rQAH,9/23/2020 19:29,0,,,,,,,9/24/2020 2:00,0,,0,,,,,,,,,,,9/23/2020 19:29
00T4R000050pquJUAQ,00Q4R00001LLZP1UAP,000000000000000AAA,Call,9/19/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,NO Answer,,0,,1,9/19/2020 23:36,0054R00000ADW2rQAH,9/19/2020 23:36,0054R00000ADW2rQAH,9/19/2020 23:36,0,,5,,,,,,0,,0,,,,,,,,,,,9/19/2020 23:36
00T4R000050pquKUAQ,00Q4R00001LLZP1UAP,000000000000000AAA,,9/23/2020 0:00,Completed,Normal,0054R00000ADW2rQAH,,,0,,1,9/19/2020 23:36,0054R00000ADW2rQAH,9/23/2020 19:30,0054R00000ADW2rQAH,9/23/2020 19:30,0,,,,,,,9/23/2020 22:30,0,,0,,,,,,,,,,,9/23/2020 19:30
